﻿지하철역ID,지하철호선ID,지하철역명,지하철영문명,이전지하철역ID,다음지하철역ID,우편번호,기본주소,상세주소,전화번호,팩스번호,플랫폼구분,하차문구분,내부횡단여부,화장실내외부,환승호선수,운영기관,장애인시설설치여부,환승주차장설치여부,자전거보관소설치여부,지하철역X좌표,지하철역Y좌표,토피스역ID,연계역번호,지하철역코드,지하철노선이미지상단X좌표,지하철노선이미지상단Y좌표,급행정차여부(0:미정차/1:상행정차/2:하행정차/3:양방향정차)
﻿1004000417,﻿1004,﻿길음,﻿Gireum,﻿1004000416,﻿1004000418,﻿136111,﻿서울특별시 성북구 길음1동,﻿877-66,﻿02-6110-4171,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿202213.0,﻿455988.1,﻿291044,﻿417,﻿8,﻿1495,﻿475,﻿0
﻿1004000418,﻿1004,﻿성신여대입구,﻿Sungshin Women`s Univ.,﻿1004000417,﻿1004000419,﻿136054,﻿서울특별시 성북구 동선동 4가,﻿1,﻿02-6110-4181,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿201476.1615,﻿454799.5304,﻿291052,﻿418,﻿9,﻿1474,﻿526,﻿0
﻿1004000419,﻿1004,﻿한성대입구,﻿Hansung Univ.,﻿1004000418,﻿1004000420,﻿136041,﻿서울특별시 성북구 삼선동1가,﻿14,﻿02-6110-4191,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿200539.7,﻿454323.2,﻿291058,﻿419,﻿10,﻿1474,﻿568,﻿0
﻿1004000420,﻿1004,﻿혜화,﻿Hyehwa,﻿1004000419,﻿1004000421,﻿110521,﻿서울특별시 종로구 명륜동,﻿4가 1,﻿02-6110-4201,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿200165.4,﻿453652.4,﻿291062,﻿420,﻿11,﻿1474,﻿615,﻿0
﻿1004000421,﻿1004,﻿동대문,﻿Dongdaemun,﻿1004000420,﻿1004000422,﻿110126,﻿서울특별시 종로구 종로6가,﻿69,﻿02-6110-4211,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿200820.7558,﻿452387.5452,﻿291078,﻿421,﻿12,﻿1474,﻿685,﻿0
﻿1004000422,﻿1004,﻿동대문역사문화공원,﻿Dongdaemun History & Culture Park,﻿1004000421,﻿1004000423,﻿100411,﻿서울특별시 중구 광희동,﻿1가 194,﻿02-6110-2051,﻿,﻿,﻿,﻿,﻿,﻿3,﻿서울메트로,﻿,﻿,﻿,﻿200677.9,﻿451717.1,﻿291094,﻿422,﻿13,﻿1474,﻿756,﻿0
﻿1004000423,﻿1004,﻿충무로,﻿Chungmuro,﻿1004000422,﻿1004000424,﻿100014,﻿서울특별시 중구 충무로4가,﻿125,﻿02-6110-4231,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿199402.5,﻿451281.8,﻿291101,﻿423,﻿14,﻿1392,﻿832,﻿0
﻿1004000424,﻿1004,﻿명동,﻿Myeong-dong,﻿1004000423,﻿1004000425,﻿100011,﻿서울특별시 중구 충무로1가,﻿64,﻿02-6110-4241,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿198759.348,﻿451277.6549,﻿291103,﻿424,﻿15,﻿1337,﻿833,﻿0
﻿1004000425,﻿1004,﻿회현,﻿Hoehyeon,﻿1004000424,﻿1004000426,﻿100060,﻿서울특별시 중구 남창동,﻿46,﻿02-6110-4251,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿198079.3911,﻿451014.6243,﻿291108,﻿425,﻿16,﻿1282,﻿833,﻿0
﻿1004000426,﻿1004,﻿서울,﻿Seoul Station,﻿1004000425,﻿1004000427,﻿140170,﻿서울특별시 용산구 동자동,﻿14,﻿02-6110-4261,﻿,﻿,﻿,﻿,﻿,﻿4,﻿서울메트로,﻿,﻿,﻿,﻿197595.6,﻿450477.5,﻿291113,﻿426,﻿17,﻿1217,﻿860,﻿0
﻿1004000427,﻿1004,﻿숙대입구,﻿Sookmyung Women`s Univ.,﻿1004000426,﻿1004000428,﻿140150,﻿서울특별시 용산구 갈월동,﻿101,﻿02-6110-4271,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿197527.6252,﻿449450.0514,﻿291140,﻿427,﻿18,﻿1278,﻿926,﻿0
﻿1004000428,﻿1004,﻿삼각지,﻿Samgakji,﻿1004000427,﻿1004000429,﻿140011,﻿서울특별시 용산구 한강로1가,﻿293,﻿02-6110-4281,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿197563.1489,﻿448296.6491,﻿291157,﻿428,﻿19,﻿1278,﻿982,﻿0
﻿1004000429,﻿1004,﻿신용산,﻿Sinyongsan,﻿1004000428,﻿1004000430,﻿140012,﻿서울특별시 용산구 한강로2가,﻿181,﻿02-6110-4291,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿197138.5259,﻿447751.2327,﻿291166,﻿429,﻿20,﻿1278,﻿1030,﻿0
﻿1004000430,﻿1004,﻿이촌,﻿Ichon,﻿1004000429,﻿1004000431,﻿140025,﻿서울특별시 용산구 용산동5가,﻿17,﻿02-6110-4301,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿197731.5412,﻿446990.238,﻿291178,﻿430,﻿21,﻿1278,﻿1082,﻿0
﻿1004000431,﻿1004,﻿동작,﻿Dongjak,﻿1004000430,﻿1004000432,﻿156080,﻿서울특별시 동작구 동작동,﻿121-5,﻿02-6110-4311,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿198259.4534,﻿444843.3215,﻿291213,﻿431,﻿22,﻿1278,﻿1207,﻿0
﻿1004000432,﻿1004,﻿총신대입구(이수),﻿Chongshin Univ(Isu),﻿1004000431,﻿1004000433,﻿156092,﻿서울특별시 동작구 사당2동,﻿9-31,﻿02-6110-4321,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿198424.7826,﻿443134.9313,﻿291240,﻿432,﻿23,﻿1278,﻿1280,﻿0
﻿1004000433,﻿1004,﻿사당,﻿Sadang,﻿1004000432,﻿1004000434,﻿156091,﻿서울특별시 동작구 사당1동,﻿1112,﻿02-6110-4331,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿198376.0325,﻿441886.7577,﻿291268,﻿433,﻿24,﻿1279,﻿1338,﻿0
﻿1004000434,﻿1004,﻿남태령,﻿Namtaeryeong,﻿1004000433,﻿1004000435,﻿137062,﻿서울특별시 서초구 방배2동,﻿2909,﻿02-6110-4341,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿198842.834,﻿440909.443,﻿291277,﻿434,﻿25,﻿1278,﻿1382,﻿0
﻿1004000435,﻿1004,﻿선바위,﻿Seonbawi Station,﻿1004000434,﻿1004000436,﻿427060,﻿경기도 과천시 과천동,﻿351-7,﻿02-502-1356,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿200204.7383,﻿439133.3014,﻿291285,﻿435,﻿26,﻿1278,﻿1417,﻿0
﻿1004000436,﻿1004,﻿경마공원,﻿Seoul Racecourse Park Station,﻿1004000435,﻿1004000437,﻿427060,﻿경기도 과천시 과천동,﻿646,﻿02-502-7892,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿200696.0222,﻿438242.8745,﻿291290,﻿436,﻿27,﻿1278,﻿1453,﻿0
﻿1004000437,﻿1004,﻿대공원,﻿Seoul Grand Park Station,﻿1004000436,﻿1004000438,﻿427060,﻿경기도 과천시 과천동,﻿727-1,﻿02-502-5491,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿200584.5098,﻿437386.5359,﻿291296,﻿437,﻿35,﻿1236,﻿1492,﻿0
﻿1004000438,﻿1004,﻿과천,﻿Gwacheon Station,﻿1004000437,﻿1004000439,﻿427040,﻿경기도 과천시 별양동,﻿2,﻿02-3679-8831,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿199639.59,﻿437044.2519,﻿291299,﻿438,﻿36,﻿1197,﻿1492,﻿0
﻿1004000439,﻿1004,﻿정부과천청사,﻿Gwacheon Government Complex Station,﻿1004000438,﻿1004000440,﻿427040,﻿경기도 과천시 별양동,﻿1,﻿02-503-2265,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿199101.4085,﻿436320.6161,﻿291301,﻿439,﻿37,﻿1157,﻿1492,﻿0
﻿1004000440,﻿1004,﻿인덕원,﻿Indeogwon Station,﻿1004000439,﻿1004000441,﻿431062,﻿경기도 안양시 동안구 관양2동,﻿1566,﻿031-422-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿197938.3087,﻿433586.7115,﻿291308,﻿440,﻿38,﻿1118,﻿1492,﻿0
﻿1004000441,﻿1004,﻿평촌,﻿Pyeongchon Station,﻿1004000440,﻿1004000442,﻿431065,﻿경기도 안양시 동안구 부림동,﻿1608,﻿031-383-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿196790.1051,﻿432779.72,﻿291310,﻿441,﻿32,﻿1071,﻿1514,﻿0
﻿1004000442,﻿1004,﻿범계,﻿Beomgye Station,﻿1004000441,﻿1004000443,﻿431841,﻿경기도 안앙시 동안구 호계동,﻿1039-2,﻿031-384-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿195638.1017,﻿432287.1196,﻿291311,﻿442,﻿33,﻿1041,﻿1544,﻿0
﻿1004000443,﻿1004,﻿금정,﻿Geumjeong Station,﻿1004000442,﻿1004000444,﻿435050,﻿경기도 군포시 금정동,﻿87-1,﻿031-393-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿194995.5577,﻿430337.8196,﻿291315,﻿443,﻿34,﻿1007,﻿1578,﻿0
﻿1004000444,﻿1004,﻿산본,﻿Sanbon,﻿1004000443,﻿1004000445,﻿435040,﻿경기도 군포시 산본동,﻿1231,﻿031-391-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿194080.7597,﻿428768.3997,﻿291318,﻿444,﻿35,﻿952,﻿1635,﻿0
﻿1004000445,﻿1004,﻿수리산,﻿Surisan,﻿1004000444,﻿1004000446,﻿435040,﻿경기도 군포시 산본동,﻿1231-1,﻿031-396-7787,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿193403.8034,﻿427877.8647,﻿291355,﻿457,﻿36,﻿952,﻿1672,﻿0
﻿1004000446,﻿1004,﻿대야미,﻿Daeyami Station,﻿1004000445,﻿1004000447,﻿426050,﻿경기도 안산시 상록구 대야미동,﻿233-4,﻿031-437-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿192658.6913,﻿425467.7993,﻿291324,﻿446,﻿43,﻿952,﻿1712,﻿0
﻿1005000532,﻿1005,﻿서대문,﻿Seodaemun,﻿1005000531,﻿1005000533,﻿110102,﻿서울특별시 종로구 평동,﻿90,﻿02-6311-5321,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿197057.9,﻿451810.1,﻿291093,﻿532,﻿23,﻿1147,﻿692,﻿0
﻿1005000533,﻿1005,﻿광화문,﻿Gwanghwamun,﻿1005000532,﻿1005000534,﻿110051,﻿서울특별시 종로구 도렴동,﻿83,﻿02-6311-5331,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿197961.9,﻿452458.7,﻿291079,﻿533,﻿24,﻿1215,﻿623,﻿0
﻿1005000534,﻿1005,﻿종로3가,﻿Jongno 3(sam)-ga,﻿1005000533,﻿1005000535,﻿110330,﻿서울특별시 종로구 돈의동,﻿46,﻿02-6311-5341,﻿,﻿,﻿,﻿,﻿,﻿3,﻿도시철도,﻿,﻿,﻿,﻿199127.4283,﻿452568.6269,﻿291077,﻿534,﻿25,﻿1318,﻿685,﻿0
﻿1005000535,﻿1005,﻿을지로4가,﻿Euljiro 4(sa)-ga,﻿1005000534,﻿1005000536,﻿100194,﻿서울특별시 중구 을지로4가,﻿261,﻿02-6110-2041,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿199829.9825,﻿452013.129,﻿291088,﻿535,﻿26,﻿1401,﻿756,﻿0
﻿1005000536,﻿1005,﻿동대문역사문화공원,﻿Dongdaemun History & Culture Park,﻿1005000535,﻿1005000537,﻿100411,﻿서울특별시 중구 광희동,﻿1가 194,﻿02-6110-4221,﻿,﻿,﻿,﻿,﻿,﻿3,﻿도시철도,﻿,﻿,﻿,﻿200520.6,﻿451677.1,﻿291094,﻿536,﻿27,﻿1474,﻿756,﻿0
﻿1005000537,﻿1005,﻿청구,﻿Cheonggu,﻿1005000536,﻿1005000538,﻿100452,﻿서울특별시 중구 신당2동,﻿294,﻿02-6311-5371,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿201248.4,﻿451173.7,﻿291104,﻿537,﻿28,﻿1548,﻿836,﻿0
﻿1005000538,﻿1005,﻿신금호,﻿Singeumho,﻿1005000537,﻿1005000539,﻿133803,﻿서울특별시 성동구 금호2가동,﻿223-1,﻿02-6311-5381,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿201794.1008,﻿450562.4276,﻿291121,﻿538,﻿29,﻿1586,﻿850,﻿0
﻿1005000539,﻿1005,﻿행당,﻿Haengdang,﻿1005000538,﻿1005000540,﻿133868,﻿서울특별시 성동구 행당2동,﻿317-241,﻿02-6311-5391,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿202638.2,﻿450896.0,﻿291112,﻿539,﻿30,﻿1630,﻿850,﻿0
﻿1005000540,﻿1005,﻿왕십리,﻿Wangsimni,﻿1005000539,﻿1005000541,﻿133070,﻿서울특별시 성동구 행당동,﻿192,﻿02-6311-5401,﻿,﻿,﻿,﻿,﻿,﻿4,﻿도시철도,﻿,﻿,﻿,﻿203300.5,﻿451365.7,﻿291099,﻿540,﻿31,﻿1673,﻿852,﻿0
﻿1005000541,﻿1005,﻿마장,﻿Majang,﻿1005000540,﻿1005000542,﻿133170,﻿서울특별시 성동구 용답동,﻿99,﻿02-6311-5411,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿203816.2526,﻿451875.5334,﻿291089,﻿541,﻿32,﻿1736,﻿850,﻿0
﻿1005000542,﻿1005,﻿답십리,﻿Dapsimni,﻿1005000541,﻿1005000543,﻿133170,﻿서울특별시 성동구 용답동,﻿128,﻿02-6311-5421,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿204700.4164,﻿451893.122,﻿291085,﻿542,﻿33,﻿1810,﻿850,﻿0
﻿1005000543,﻿1005,﻿장한평,﻿Janghanpyeong Station,﻿1005000542,﻿1005000544,﻿130100,﻿서울특별시 동대문구 장안동,﻿416,﻿02-6311-5431,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿205713.5,﻿451328.5,﻿291100,﻿543,﻿34,﻿1851,﻿850,﻿0
﻿1005000544,﻿1005,﻿군자(능동),﻿Gunja,﻿1005000543,﻿1005000545,﻿143180,﻿서울특별시 광진구 능동,﻿277,﻿02-6311-5441,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿207004.1364,﻿450863.7216,﻿291110,﻿544,﻿35,﻿1893,﻿850,﻿0
﻿1005000545,﻿1005,﻿아차산(어린이대공원후문),﻿Achasan,﻿1005000544,﻿1005000546,﻿143180,﻿서울특별시 광진구 능동,﻿256,﻿02-6311-5451,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿207913.3,﻿450293.4,﻿291124,﻿545,﻿36,﻿1975,﻿877,﻿0
﻿1005000546,﻿1005,﻿광나루(장신대),﻿Gwangnaru,﻿1005000545,﻿1005000547,﻿143805,﻿서울특별시 광진구 광장동,﻿237,﻿02-6311-5461,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿209199.4,﻿449521.2,﻿291139,﻿546,﻿37,﻿2013,﻿915,﻿0
﻿1005000547,﻿1005,﻿천호(풍납토성),﻿Cheonho,﻿1005000546,﻿1005000548,﻿134022,﻿서울특별시 강동구 천호2동,﻿455,﻿02-6311-5471,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿210936.2081,﻿448791.1781,﻿291154,﻿547,﻿38,﻿2115,﻿982,﻿0
﻿1005000548,﻿1005,﻿강동,﻿Gangdong,﻿1005000547,﻿1005000549,﻿134023,﻿서울특별시 강동구 천호3동,﻿447,﻿02-6311-5481,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿211731.6865,﻿448495.1309,﻿291156,﻿548,﻿39,﻿2181,﻿982,﻿0
﻿1005000549,﻿1005,﻿길동,﻿Gil-dong,﻿1005000548,﻿1005000550,﻿134010,﻿서울특별시 강동구 길동,﻿378,﻿02-6311-5491,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿212385.2472,﻿448757.6226,﻿291153,﻿549,﻿40,﻿2228,﻿958,﻿0
﻿1005000550,﻿1005,﻿굽은다리(강동구민회관앞),﻿Gubeundari,﻿1005000549,﻿1005000551,﻿134071,﻿서울특별시 강동구 명일1동,﻿345-12,﻿02-6311-5501,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿212613.9513,﻿449534.4588,﻿291138,﻿550,﻿41,﻿2255,﻿931,﻿0
﻿1005000551,﻿1005,﻿명일,﻿Myeongil,﻿1005000550,﻿1005000552,﻿134070,﻿서울특별시 강동구 명일동,﻿312,﻿02-6311-5511,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿212733.8265,﻿450288.3597,﻿291125,﻿551,﻿42,﻿2282,﻿904,﻿0
﻿1005000552,﻿1005,﻿고덕,﻿Godeok,﻿1005000551,﻿1005000553,﻿134080,﻿서울특별시 강동구 고덕동,﻿310,﻿02-6311-5521,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿213634.9,﻿450629.5,﻿291120,﻿552,﻿43,﻿2310,﻿876,﻿0
﻿1005000553,﻿1005,﻿상일동,﻿Sangil-dong,﻿1005000552,﻿1005000553,﻿134837,﻿서울특별시 강동구 상일동,﻿148,﻿02-6311-5531,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿214659.1,﻿450806.1,﻿291115,﻿553,﻿44,﻿2336,﻿849,﻿0
﻿1005080549,﻿1005,﻿둔촌동,﻿Dunchon-dong,﻿1005000548,﻿1005080550,﻿134060,﻿서울특별시 강동구 둔촌동,﻿416,﻿02-6311-5541,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿212047.6,﻿447611.3,﻿291169,﻿P549,﻿45,﻿2213,﻿1022,﻿0
﻿1005080550,﻿1005,﻿올림픽공원(한국체대),﻿Olympic Park,﻿1005080549,﻿1005080551,﻿138050,﻿서울특별시 송파구 방이동,﻿89,﻿02-6311-5551,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿211619.6874,﻿446415.4267,﻿291189,﻿P550,﻿46,﻿2213,﻿1071,﻿0
﻿1005080551,﻿1005,﻿방이,﻿Bangi,﻿1005080550,﻿1005080552,﻿138051,﻿서울특별시 송파구 방이1동,﻿217-2,﻿02-6311-5561,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿211136.6786,﻿445471.0817,﻿291205,﻿P551,﻿47,﻿2213,﻿1132,﻿0
﻿1005080552,﻿1005,﻿오금,﻿Ogeum,﻿1005080551,﻿1005080553,﻿138130,﻿서울특별시 송파구 오금동,﻿44-2,﻿02-6110-3521,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿211280.9442,﻿444776.2328,﻿291214,﻿P552,﻿48,﻿2244,﻿1188,﻿0
﻿1005080553,﻿1005,﻿개롱,﻿Gaerong,﻿1005080552,﻿1005080554,﻿138130,﻿서울특별시 송파구 오금동,﻿165-1,﻿02-6311-5581,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿211958.112,﻿444280.6135,﻿291222,﻿P553,﻿49,﻿2275,﻿1222,﻿0
﻿1005080554,﻿1005,﻿거여,﻿Geoyeo,﻿1005080553,﻿1005080555,﻿138111,﻿서울특별시 송파구 거여1동,﻿20-14,﻿02-6311-5591,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿212615.9037,﻿443843.4224,﻿291234,﻿P554,﻿50,﻿2303,﻿1254,﻿0
﻿1005080555,﻿1005,﻿마천,﻿Macheon,﻿1005080554,﻿1005080555,﻿138121,﻿서울특별시 송파구 마천1동,﻿183-94,﻿02-6311-5601,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿213529.6458,﻿443953.4132,﻿291226,﻿P555,﻿51,﻿2332,﻿1285,﻿0
﻿1006000610,﻿1006,﻿응암순환(상선),﻿Eungam,﻿1006000610,﻿1006000611,﻿122070,﻿서울특별시 은평구 역촌2동,﻿85-41,﻿02-6311-6101,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿192556.1,﻿455496.2,﻿291049,﻿610,﻿9,﻿952,﻿563,﻿0
﻿1006000611,﻿1006,﻿역촌,﻿Yeokchon,﻿1006000610,﻿1006000612,﻿122020,﻿서울특별시 은평구 녹번동,﻿144-69,﻿02-6311-6111,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿193187.3459,﻿456284.8394,﻿291043,﻿611,﻿11,﻿1037,﻿564,﻿0
﻿1006000612,﻿1006,﻿불광,﻿Bulgwang,﻿1006000611,﻿1006000613,﻿122041,﻿서울특별시 은평구 불광1동,﻿281,﻿02-6311-6121,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿193767.572,﻿456814.6284,﻿291040,﻿612,﻿12,﻿1098,﻿495,﻿0
﻿1006000613,﻿1006,﻿독바위,﻿Dokbawi,﻿1006000612,﻿1006000614,﻿122041,﻿서울특별시 은평구 불광1동,﻿13-33,﻿02-6311-6131,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿194038.7921,﻿457703.4284,﻿291034,﻿613,﻿13,﻿1074,﻿461,﻿0
﻿1006000614,﻿1006,﻿연신내,﻿Yeonsinnae,﻿1006000613,﻿1006000615,﻿122050,﻿서울특별시 은평구 갈현동,﻿439,﻿02-6311-6141,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿192961.0,﻿457653.1,﻿291032,﻿614,﻿14,﻿1020,﻿494,﻿0
﻿1006000615,﻿1006,﻿구산,﻿Gusan,﻿1006000614,﻿1006000610,﻿122060,﻿서울특별시 은평구 구산동,﻿1,﻿02-6311-6151,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿192693.6122,﻿456890.2175,﻿291038,﻿615,﻿15,﻿986,﻿528,﻿0
﻿1006000616,﻿1006,﻿새절(신사),﻿Saejeol,﻿1006000610,﻿1006000617,﻿122082,﻿서울특별시 은평구 신사2동,﻿337-5,﻿02-6311-6161,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿192382.9637,﻿454641.9403,﻿291053,﻿616,﻿16,﻿922,﻿601,﻿0
﻿1006000617,﻿1006,﻿증산(명지대앞),﻿Jeungsan,﻿1006000616,﻿1006000618,﻿122100,﻿서울특별시 은평구 증산동,﻿199-8,﻿02-6311-6171,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿192030.2118,﻿453837.5194,﻿291061,﻿617,﻿17,﻿903,﻿636,﻿0
﻿1006000618,﻿1006,﻿디지털미디어시티,﻿Digital Media city,﻿1006000617,﻿1006000619,﻿122100,﻿서울특별시 은평구 증산동,﻿223-27,﻿02-6311-6181,﻿,﻿,﻿,﻿,﻿,﻿3,﻿도시철도,﻿,﻿,﻿,﻿191305.1,﻿452995.6,﻿291070,﻿618,﻿18,﻿903,﻿689,﻿0
﻿1006000619,﻿1006,﻿월드컵경기장(성산),﻿Worldcup Stadium,﻿1006000618,﻿1006000620,﻿121252,﻿서울특별시 마포구 성산2동,﻿420,﻿02-6311-6191,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿191072.1436,﻿452342.5215,﻿291083,﻿619,﻿19,﻿903,﻿762,﻿0
﻿1006000620,﻿1006,﻿마포구청,﻿Mapo-gu Office,﻿1006000619,﻿1006000621,﻿121252,﻿서울특별시 마포구 성산2동,﻿592,﻿02-6311-6201,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿191463.019,﻿451558.4851,﻿291096,﻿620,﻿20,﻿903,﻿822,﻿0
﻿1006000621,﻿1006,﻿망원,﻿Mangwon,﻿1006000620,﻿1006000622,﻿121230,﻿서울특별시 마포구 망원동,﻿378,﻿02-6311-6211,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿192074.5292,﻿450711.9368,﻿291116,﻿621,﻿21,﻿935,﻿862,﻿0
﻿1006000622,﻿1006,﻿합정,﻿Hapjeong,﻿1006000621,﻿1006000623,﻿121210,﻿서울특별시 마포구 서교동,﻿393,﻿02-6311-6221,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿192388.19,﻿450005.5979,﻿291128,﻿622,﻿22,﻿969,﻿902,﻿0
﻿1006000623,﻿1006,﻿상수,﻿Sangsu,﻿1006000622,﻿1006000624,﻿121829,﻿서울특별시 성동구 성수2가,﻿300-1,﻿02-6311-6231,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿193139.9096,﻿449821.2223,﻿291134,﻿623,﻿23,﻿1013,﻿920,﻿0
﻿1006000624,﻿1006,﻿광흥창,﻿Gwangheungchang,﻿1006000623,﻿1006000625,﻿121190,﻿서울특별시 마포구 창전동,﻿145,﻿02-6311-6241,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿193933.0724,﻿449793.5507,﻿291135,﻿624,﻿24,﻿1058,﻿920,﻿0
